ano,nome_regiao,sigla_uf,nome_uf,nome_municipio,va_agropecuaria,va_industria,va_servicos,va_varios,va_total,impostos,pib,pib_per_capita
2018,Nordeste,PI,Piauí,São José do Peixe,3353,1281,7398,20242,32274,1643,33917,9045
2018,Nordeste,PI,Piauí,São José do Piauí,9204,2544,12813,29451,54012,3371,57382,8552
2018,Nordeste,PI,Piauí,São Julião,3295,2119,11868,27627,44908,2918,47826,7528
2018,Nordeste,PI,Piauí,São Lourenço do Piauí,2529,1177,6089,21835,31629,1118,32747,7169
2018,Nordeste,PI,Piauí,São Luis do Piauí,1214,792,3156,13323,18486,638,19124,7238
2018,Nordeste,PI,Piauí,São Miguel da Baixa Grande,1757,709,4311,14342,21119,814,21933,8956
2018,Nordeste,PI,Piauí,São Miguel do Fidalgo,2171,617,3911,15293,21993,832,22824,7508
2018,Nordeste,PI,Piauí,São Miguel do Tapuio,15532,4743,27355,79710,127340,5668,133008,7521
2018,Nordeste,PI,Piauí,São Pedro do Piauí,6970,4468,25351,61825,98614,5798,104412,7325
2018,Nordeste,PI,Piauí,São Raimundo Nonato,10573,28446,207868,155028,401915,46434,448349,12982
2018,Nordeste,PI,Piauí,Sebastião Barros,10307,943,5082,20585,36917,1368,38285,10976
2018,Nordeste,PI,Piauí,Sebastião Leal,92206,7145,17942,22998,140291,8662,148952,34753
2018,Nordeste,PI,Piauí,Sigefredo Pacheco,4479,2025,13178,42939,62620,2663,65284,6513
2018,Nordeste,PI,Piauí,Simões,10297,144471,29410,67315,251493,7928,259421,17750
2018,Nordeste,PI,Piauí,Simplício Mendes,15663,5815,49322,59402,130202,12038,142240,11233
2018,Nordeste,PI,Piauí,Socorro do Piauí,2794,1073,6187,20274,30328,1538,31866,6964
2018,Nordeste,PI,Piauí,Sussuapara,5942,2994,13391,29398,51724,3617,55341,8270
2018,Nordeste,PI,Piauí,Tamboril do Piauí,2173,722,4405,16177,23477,867,24344,8371
2018,Nordeste,PI,Piauí,Tanque do Piauí,3713,903,5076,16144,25836,1049,26886,9755
2018,Nordeste,PI,Piauí,Teresina,52437,2777408,10844005,4061461,17735311,3232767,20968077,24341
2018,Nordeste,PI,Piauí,União,30415,19639,100348,192285,342687,22965,365652,8236
2018,Nordeste,PI,Piauí,Uruçuí,612290,332411,414095,110400,1469195,233765,1702960,79366
2018,Nordeste,PI,Piauí,Valença do Piauí,21518,14535,94641,87326,218020,21067,239087,11436
2018,Nordeste,PI,Piauí,Várzea Branca,3529,1108,6648,24797,36081,1364,37445,7556
2018,Nordeste,PI,Piauí,Várzea Grande,2293,1269,7629,19646,30836,1813,32650,7425
2018,Nordeste,PI,Piauí,Vera Mendes,2526,830,5757,15358,24472,1344,25816,8396
2018,Nordeste,PI,Piauí,Vila Nova do Piauí,3374,961,8002,15038,27376,2429,29805,9968
2018,Nordeste,PI,Piauí,Wall Ferraz,3661,1111,6543,21246,32562,1476,34038,7642
2018,Nordeste,CE,Ceará,Abaiara,14946,3172,20965,44285,83369,4564,87933,7540
2018,Nordeste,CE,Ceará,Acarape,6437,18795,35649,57421,118302,7257,125559,8154
2018,Nordeste,CE,Ceará,Acaraú,82846,36688,188747,220042,528324,38765,567089,9065
2018,Nordeste,CE,Ceará,Acopiara,49896,15100,124679,176739,366414,22641,389055,7214
2018,Nordeste,CE,Ceará,Aiuaba,18583,2505,25468,63083,109639,3258,112897,6525
2018,Nordeste,CE,Ceará,Alcântaras,5777,4786,21469,43091,75123,1840,76963,6676
2018,Nordeste,CE,Ceará,Altaneira,4026,2007,12825,30349,49207,1994,51200,6808
2018,Nordeste,CE,Ceará,Alto Santo,41507,6224,39872,60831,148433,6917,155351,9087
2018,Nordeste,CE,Ceará,Amontada,47396,113446,94650,160523,416015,23697,439712,10195
2018,Nordeste,CE,Ceará,Antonina do Norte,2321,2216,17514,30132,52183,2538,54721,7467
2018,Nordeste,CE,Ceará,Apuiarés,8578,6317,27723,57094,99711,4511,104223,7035
2018,Nordeste,CE,Ceará,Aquiraz,83063,361741,816615,335267,1596686,335364,1932049,24283
2018,Nordeste,CE,Ceará,Aracati,109146,213189,466473,255168,1043976,93576,1137552,15355
2018,Nordeste,CE,Ceará,Aracoiaba,25244,8291,59203,98738,191475,8603,200079,7568
2018,Nordeste,CE,Ceará,Ararendá,8643,9427,18491,41510,78071,2432,80503,7385
2018,Nordeste,CE,Ceará,Araripe,17622,5248,35522,86286,144678,4914,149593,6942
2018,Nordeste,CE,Ceará,Aratuba,33886,3347,26723,64966,128921,2972,131893,11625
2018,Nordeste,CE,Ceará,Arneiroz,8367,1610,12746,30719,53442,2107,55550,7089
2018,Nordeste,CE,Ceará,Assaré,20093,6081,53789,80292,160254,7658,167912,7171
2018,Nordeste,CE,Ceará,Aurora,25303,7166,61033,86490,179992,10057,190049,7695
2018,Nordeste,CE,Ceará,Baixio,6275,1717,13811,34474,56277,1526,57803,9216
2018,Nordeste,CE,Ceará,Banabuiú,27070,16752,40909,71289,156020,7606,163626,9015
2018,Nordeste,CE,Ceará,Barbalha,80271,111864,378916,233167,804218,69098,873316,14518
2018,Nordeste,CE,Ceará,Barreira,17431,7049,47974,82122,154577,7038,161614,7227
2018,Nordeste,CE,Ceará,Barro,27642,8603,55338,78111,169693,7676,177370,7851
2018,Nordeste,CE,Ceará,Barroquinha,13590,3489,25523,56849,99452,3472,102923,6867
2018,Nordeste,CE,Ceará,Baturité,29541,13050,154253,126385,323230,16255,339485,9543
2018,Nordeste,CE,Ceará,Beberibe,268096,84663,173922,195390,722071,23354,745425,13954
2018,Nordeste,CE,Ceará,Bela Cruz,41212,8912,65964,119256,235344,9380,244724,7508
2018,Nordeste,CE,Ceará,Boa Viagem,36215,23313,129214,188982,377723,17984,395707,7269
2018,Nordeste,CE,Ceará,Brejo Santo,46533,37615,215891,175022,475061,40198,515259,10492
2018,Nordeste,CE,Ceará,Camocim,74107,75450,203491,205374,558421,31190,589611,9299
2018,Nordeste,CE,Ceará,Campos Sales,13965,5612,82164,89980,191721,10089,201810,7363
2018,Nordeste,CE,Ceará,Canindé,32431,35265,267335,284956,619987,35480,655467,8398
2018,Nordeste,CE,Ceará,Capistrano,61089,4962,38133,68974,173158,4915,178074,10008
2018,Nordeste,CE,Ceará,Caridade,18977,5235,30488,70730,125431,4198,129629,5780
2018,Nordeste,CE,Ceará,Cariré,35377,5127,36822,71998,149324,5919,155243,8257
2018,Nordeste,CE,Ceará,Caririaçu,43669,6085,51848,97184,198787,7008,205795,7595
2018,Nordeste,CE,Ceará,Cariús,34865,4274,32429,65581,137148,4618,141766,7481
2018,Nordeste,CE,Ceará,Carnaubal,12206,4697,32793,67617,117314,4465,121779,6862
2018,Nordeste,CE,Ceará,Cascavel,96943,75391,283434,242709,698477,52592,751069,10505
2018,Nordeste,CE,Ceará,Catarina,11876,2617,28515,75463,118471,3405,121876,5927
2018,Nordeste,CE,Ceará,Catunda,11112,2378,20905,45421,79817,2488,82305,7886
2018,Nordeste,CE,Ceará,Caucaia,56685,1086160,2026547,1161552,4330943,738574,5069517,13928
2018,Nordeste,CE,Ceará,Cedro,23565,6936,59899,88243,178644,8342,186986,7406
2018,Nordeste,CE,Ceará,Chaval,4156,3226,24809,48378,80568,3443,84012,6439
2018,Nordeste,CE,Ceará,Choró,9233,1976,16539,51923,79672,2474,82146,6096
2018,Nordeste,CE,Ceará,Chorozinho,17822,8907,97799,73233,197761,159335,357096,18459
2018,Nordeste,CE,Ceará,Coreaú,12662,5558,43338,83982,145540,5548,151088,6496
2018,Nordeste,CE,Ceará,Crateús,50241,45477,317873,247943,661535,38834,700368,9340
2018,Nordeste,CE,Ceará,Crato,36489,123090,664830,438453,1262861,114945,1377807,10488
2018,Nordeste,CE,Ceará,Croatá,35761,4075,30187,68277,138300,3775,142075,7896
2018,Nordeste,CE,Ceará,Cruz,18358,9908,90154,95476,213897,14868,228764,9480
2018,Nordeste,CE,Ceará,Deputado Irapuan Pinheiro,7369,1234,15695,37032,61330,2422,63751,6651
2018,Nordeste,CE,Ceará,Ereré,9096,1604,11294,28735,50730,1471,52201,7239
2018,Nordeste,CE,Ceará,Eusébio,18633,744753,862847,293742,1919975,554171,2474145,46788
2018,Nordeste,CE,Ceará,Farias Brito,33346,5200,41605,74163,154314,5151,159465,8445
2018,Nordeste,CE,Ceará,Forquilha,16928,18670,57196,86687,179482,10442,189924,7858
2018,Nordeste,CE,Ceará,Fortaleza,65987,7987203,39814616,9181811,57049617,9331686,66381302,25114
2018,Nordeste,CE,Ceará,Fortim,22966,6693,59608,62716,151984,10025,162009,9905
2018,Nordeste,CE,Ceará,Frecheirinha,7147,94407,71433,56871,229859,26995,256854,18669
2018,Nordeste,CE,Ceará,General Sampaio,10986,1938,12829,31278,57031,1821,58853,8461
2018,Nordeste,CE,Ceará,Graça,8330,3652,26763,62703,101448,3307,104754,6792
2018,Nordeste,CE,Ceará,Granja,42410,13644,114188,188075,358317,17491,375808,6867
2018,Nordeste,CE,Ceará,Granjeiro,8936,2137,9001,22006,42079,1107,43186,9664
2018,Nordeste,CE,Ceará,Groaíras,5927,3506,23988,43874,77295,3419,80715,7287
2018,Nordeste,CE,Ceará,Guaiúba,27889,10819,59748,95940,194396,9841,204238,7715
2018,Nordeste,CE,Ceará,Guaraciaba do Norte,158070,13913,146728,136613,455324,24386,479711,12079
2018,Nordeste,CE,Ceará,Guaramiranga,5839,2702,25199,24273,58013,2438,60452,16815
2018,Nordeste,CE,Ceará,Hidrolândia,21118,5441,44492,71228,142279,5369,147647,7255
2018,Nordeste,CE,Ceará,Horizonte,73148,627004,493184,262633,1455969,244117,1700086,25714
2018,Nordeste,CE,Ceará,Ibaretama,14464,3896,22930,50048,91339,4291,95630,7181
2018,Nordeste,CE,Ceará,Ibiapina,82505,24218,70783,93623,271129,13026,284155,11368
2018,Nordeste,CE,Ceará,Ibicuitinga,11687,3145,24025,46450,85307,3777,89085,7173
2018,Nordeste,CE,Ceará,Icapuí,48881,91468,85656,88903,314908,25258,340166,17177
2018,Nordeste,CE,Ceará,Icó,54128,23441,229609,221420,528598,35596,564194,8300
